EmployeeID,BaseSalary,Bonus,VariablePay
E0027296,4337092,426444,20335
E0027297,2772434,270457,34976
E0027298,3570524,189060,423179
E0027299,1700726,331246,260967
E0027300,2342251,42351,466279
E0027301,3763938,319524,283712
E0027302,4583534,682383,189015
E0027303,4460073,227257,487804
E0027304,1811336,770939,201649
E0027305,3965159,627030,24608
E0027306,3266028,626864,173062
E0027307,946023,786832,168973
E0027308,3799558,577264,438554
E0027309,4788552,40665,5121
E0027310,2044536,200192,47485
E0027311,1459693,341709,414415
E0027312,2489387,423285,428591
E0027313,398845,378647,430162
E0027314,3467355,83637,206690
E0027315,1729418,293921,206216
E0027316,599549,86945,461877
E0027317,1145384,164462,494327
E0027318,1649332,256216,369049
E0027319,3903444,536884,232485
E0027320,2585993,735185,472227
E0027321,401489,477830,344006
E0027322,2400447,361957,356372
E0027323,4079398,688623,467601
E0027324,3454929,251060,314166
E0027325,2350528,608395,440763
E0027326,3001787,206351,15987
E0027327,592375,510334,329976
E0027328,499573,418122,337777
E0027329,830202,184513,64570
E0027330,3042213,190029,186540
E0027331,2466309,75429,292586
E0027332,4783384,676681,440308
E0027333,797769,29536,367250
E0027334,3334527,422602,119132
E0027335,735923,332360,479272
E0027336,1912925,544563,179186
E0027337,1391231,130372,257739
E0027338,681262,467931,275426
E0027339,602650,227724,201598
E0027340,3834560,27322,21904
E0027341,4197035,154717,284964
E0027342,3639801,754059,41313
E0027343,1533749,620154,373583
E0027344,2955700,97839,147869
E0027345,2567231,98083,422985
E0027346,3514916,743398,9325
E0027347,3608576,460998,130543
E0027348,902826,24951,202441
E0027349,2539974,782903,130931
E0027350,3193700,323529,428024
E0027351,3645086,461164,29001
E0027352,4833732,651420,100913
E0027353,4718953,186056,255990
E0027354,3364412,72095,40242
E0027355,2326952,769865,222169
E0027356,371569,688864,56684
E0027357,4970056,201246,164774
E0027358,4621220,598026,446296
E0027359,549411,752727,6790
E0027360,4970069,110163,440493
E0027361,1631284,335231,264920
E0027362,1626136,97675,288924
E0027363,3419750,666258,434402
E0027364,3865523,380924,406296
E0027365,452893,555052,223931
E0027366,2726699,71583,193871
E0027367,4264347,30179,286349
E0027368,3166596,689280,138004
E0027369,4295250,95591,217921
E0027370,4501731,266912,101793
E0027371,3387259,475534,214783
E0027372,3382851,487888,406300
E0027373,1919684,37237,43092
E0027374,652805,709204,80744
E0027375,880219,446790,33322
E0027376,407294,379347,304360
E0027377,316311,604078,432935
E0027378,3769543,707299,293621
E0027379,3562680,151949,258229
E0027380,4943110,518021,105601
E0027381,881392,273216,464130
E0027382,2821812,437493,299815
E0027383,2361319,637794,33638
E0027384,2269793,598045,144474
E0027385,2600859,16883,449611
E0027386,2748785,84559,241489
E0027387,3368984,797473,423105
E0027388,4286540,604867,484509
E0027389,4787020,753936,381226
E0027390,4237721,590938,412350
E0027391,2189520,284998,245293
E0027392,4796911,789167,342373
E0027393,3735763,565963,48370
E0027394,3570205,407925,309320
E0027395,2731704,467376,339070
E0027396,463692,650567,96288
E0027397,1698038,656766,371894
E0027398,746930,303687,358060
E0027399,665832,44947,429363
E0027400,3306833,706861,364193
E0027401,4860672,483800,393974
E0027402,2571468,706455,495291
E0027403,4944220,379188,199135
E0027404,4187556,36817,349287
E0027405,2713195,479014,468432
E0027406,1371336,226523,476202
E0027407,3228648,235289,202931
E0027408,1045081,678641,491692
E0027409,1012765,194700,198175
E0027410,1139121,670021,31876
E0027411,588730,27799,116292
E0027412,4598323,645819,464490
E0027413,4538206,521625,43393
E0027414,4638711,757399,64507
E0027415,407955,689478,378565
E0027416,1127851,304695,459539
E0027417,4922537,189292,339953
E0027418,696853,694562,221344
E0027419,1728806,672485,471453
E0027420,1589307,553349,203892
E0027421,2845452,334683,395751
E0027422,4642988,132373,331060
E0027423,2101582,575272,110296
E0027424,2318499,592483,266399
E0027425,1401505,362891,490519
E0027426,864966,71283,276959
E0027427,1668800,396445,284962
E0027428,1179900,177581,258839
E0027429,4727273,596475,208925
E0027430,4108114,577879,142642
E0027431,1708564,208960,16693
E0027432,531035,291967,191248
E0027433,1507717,714150,373993
E0027434,932695,36032,262797
E0027435,1014057,156368,460444
E0027436,2936512,474971,405173
E0027437,1040072,105185,421295
E0027438,1965288,614545,236337
E0027439,982230,180089,242255
E0027440,721720,211310,192275
E0027441,4484422,264238,337015
E0027442,2421565,115101,40750
E0027443,2050471,592130,58593
E0027444,4725813,502213,177417
E0027445,4824483,68584,26139
E0027446,2753398,361524,162771
E0027447,4611521,418368,307401
E0027448,304735,185676,498223
E0027449,4481188,205666,284352
E0027450,665146,42249,354855
E0027451,504784,160116,484173
E0027452,3949920,250864,235612
E0027453,1192297,44077,71036
E0027454,1684238,401402,486441
E0027455,4457403,287072,97216
E0027456,3059827,786067,310551
E0027457,2901794,175360,228052
E0027458,1431650,737100,153241
E0027459,1606132,166526,395273
E0027460,3387351,220651,265574
E0027461,795310,464088,447032
E0027462,617728,33898,436298
E0027463,1569469,80501,157666
E0027464,1474749,15071,63038
E0027465,342157,221479,184104
E0027466,841147,790177,168837
E0027467,3732589,726131,418643
E0027468,3914378,308047,60494
E0027469,3518674,316645,312099
E0027470,3541611,715114,180129
E0027471,2367444,434893,383850
E0027472,2985730,85028,268062
E0027473,4074101,611476,220276
E0027474,2749718,559290,378367
E0027475,1924458,584894,494109
E0027476,835715,553286,157217
E0027477,1347970,397445,74483
E0027478,2828416,739879,378849
E0027479,3081096,167357,218092
E0027480,2990610,228490,302293
E0027481,1827061,91562,60086
E0027482,1000027,353070,184558
E0027483,3081859,299301,405985
E0027484,4546962,23185,7519
E0027485,2725525,565754,399772
E0027486,653642,567143,124488
E0027487,3046427,303254,44355
E0027488,1364467,343350,494102
E0027489,1762449,170349,278993
E0027490,528601,676444,418156
E0027491,3692651,412436,230295
E0027492,2242806,304943,127108
E0027493,2627993,207952,122292
E0027494,962212,778163,416714
E0027495,4426457,370332,80561
E0027496,3989889,189899,369108
E0027497,310525,400772,48103
E0027498,1719819,328596,195620
E0027499,585613,270835,62999
E0027500,1232320,678702,92071
E0027501,381618,394670,467526
E0027502,1006873,557869,389132
E0027503,1545799,196728,112790
E0027504,2296354,618668,222249
E0027505,1988757,363470,143010
E0027506,4057413,386291,381504
E0027507,2093815,723689,191321
E0027508,2981052,403920,118752
E0027509,2003455,648152,460635
E0027510,3324345,261563,494024
E0027511,423751,390224,224987
E0027512,3060619,127757,312816
E0027513,3213548,21223,30349
E0027514,4336902,78689,407966
E0027515,598597,470623,72353
E0027516,4039495,406894,265204
E0027517,2833678,261694,406750
E0027518,1000717,768266,351748
E0027519,1739957,618608,297668
E0027520,730768,438094,322919
E0027521,1518636,269967,275482
E0027522,2640479,632071,438864
E0027523,3535635,784346,400518
E0027524,3154192,641035,256348
E0027525,4654160,377206,80459
E0027526,3689610,521099,342485
E0027527,3004340,426029,100322
E0027528,1357060,384294,464622
E0027529,2733072,739815,362948
E0027530,3689268,145580,359687
E0027531,4797823,37255,88588
E0027532,2141858,479099,97002
E0027533,2588571,629609,342068
E0027534,612556,202880,340414
E0027535,2449453,574440,443035
E0027536,1974516,229164,71492
E0027537,1155772,595106,329450
E0027538,2193922,50637,194991
E0027539,1577084,349322,168278
E0027540,1490465,17966,201008
E0027541,4899571,651932,274854
E0027542,4336993,341823,262787
E0027543,805456,530912,397260
E0027544,2234090,522097,301363
E0027545,533661,651886,192290
E0027546,382569,735879,407459
E0027547,3690797,689239,171657
E0027548,1147835,110570,255779
E0027549,1872064,740537,204720
E0027550,4552512,758527,35742
E0027551,2540955,125548,486980
E0027552,959925,761328,143001
E0027553,3681922,409519,10751
E0027554,1640472,137283,400543
E0027555,2907488,226718,300936
E0027556,635350,392586,239230
E0027557,458108,32007,280348
E0027558,2984015,139342,112055
E0027559,3067383,344190,140582
E0027560,1228152,562665,124189
E0027561,3794683,365097,252231
E0027562,3771515,579704,339378
E0027563,3471183,740193,205281
E0027564,716971,542549,101540
E0027565,4252163,581157,351856
E0027566,2115105,451361,40533
E0027567,988927,711836,219662
E0027568,2124020,327902,391852
E0027569,3738125,530507,387292
E0027570,1059466,501431,228177
E0027571,4878942,52045,204861
E0027572,3177662,132869,12936
E0027573,2111499,635011,82248
E0027574,1477017,706205,329212
E0027575,903542,54115,411834
E0027576,1555862,205992,112674
E0027577,3058290,775963,136592
E0027578,870059,99651,279944
E0027579,4638512,681405,119408
E0027580,655904,189226,50366
E0027581,4500325,188547,67329
E0027582,1365952,29410,417591
E0027583,4094208,784241,157731
E0027584,1039540,676133,409480
E0027585,3124406,313130,87172
E0027586,3273093,332940,155349
E0027587,1037909,700901,224566
E0027588,4302883,115606,257600
E0027589,2080943,579292,76389
E0027590,1427073,159839,419204
E0027591,4905368,658363,362456
E0027592,3236382,40653,27759
E0027593,4764622,413242,319283
E0027594,1552265,155168,94518
E0027595,2389458,272850,35676
E0027596,2435787,299726,470865
E0027597,3067641,55635,98764
E0027598,796131,737165,123380
E0027599,3098016,87438,468858
E0027600,4936016,36460,206436
E0027601,4015048,682954,32832
E0027602,2829850,228072,314438
E0027603,4195483,738627,386136
E0027604,2557190,450739,226392
E0027605,3435623,164931,374975
E0027606,1047571,229751,201682
E0027607,3344298,471032,247391
E0027608,626327,87588,96917
E0027609,4489946,419554,299335
E0027610,1261198,448216,92250
E0027611,3580302,729194,192310
E0027612,4057388,426210,168720
E0027613,758925,233198,36596
E0027614,2399821,152339,278761
E0027615,407005,123419,466186
E0027616,3458268,197336,232552
E0027617,2406241,675608,69712
E0027618,3559891,440295,134248
E0027619,3284726,68301,297623
E0027620,3364631,222625,245476
E0027621,4498407,405193,56798
E0027622,4728205,100597,71590
E0027623,2829168,500835,329039
E0027624,3342843,233028,273985
E0027625,880267,231904,93119
E0027626,2659912,534411,177769
E0027627,3962160,557885,228728
E0027628,614872,285501,149764
E0027629,2761133,60928,470999
E0027630,2773476,684916,374717
E0027631,2242545,112954,455718
E0027632,2693431,697148,332942
E0027633,2006743,106016,188629
E0027634,1640778,247001,411587
E0027635,3265872,281409,85596
E0027636,3701741,366352,324391
E0027637,4329621,140247,421529
E0027638,4872094,305668,432045
E0027639,439969,572952,155110
E0027640,2874549,35537,193133
E0027641,1492781,179558,275605
E0027642,1930301,623062,327510
E0027643,2745907,608839,359984
E0027644,1168916,170471,170085
E0027645,2417987,437331,409193
E0027646,1925009,569595,350960
E0027647,3619328,561893,198033
E0027648,4994673,566547,44668
E0027649,4483769,635603,180950
E0027650,1182773,203115,117461
E0027651,390007,255642,336750
E0027652,4374372,376949,291517
E0027653,2353995,789157,282542
E0027654,2729481,578657,369534
E0027655,4738827,676151,357722
E0027656,957798,539094,14772
E0027657,1738505,574517,245371
E0027658,4586557,137407,406339
E0027659,332911,525588,156447
E0027660,4497383,137052,78026
E0027661,4913253,101193,6200
E0027662,396980,471644,404963
E0027663,3165304,257061,393773
E0027664,3709577,445199,391369
E0027665,4712913,489422,480072
E0027666,2797771,698730,224634
E0027667,2806864,457762,404878
E0027668,4810001,628625,395445
E0027669,1586204,26897,36144
E0027670,4018840,198281,399941
E0027671,2353315,733370,320779
E0027672,2285877,136962,322434
E0027673,1724424,758692,143636
E0027674,1710700,33559,415574
E0027675,4361499,128606,289400
E0027676,1617287,74982,366372
E0027677,568125,589245,384590
E0027678,688812,414661,233828
E0027679,3623326,700474,363897
E0027680,2319239,99751,234092
E0027681,3244728,699276,469855
E0027682,3640275,591869,409823
E0027683,1162797,118772,191612
E0027684,710959,232246,267301
E0027685,443810,11577,8475
E0027686,2715739,540128,415671
E0027687,3069726,144872,429603
E0027688,3669158,239599,261208
E0027689,4502166,325413,225757
E0027690,3650447,109261,293587
E0027691,895020,261673,375113
E0027692,951878,269926,498144
E0027693,3385689,35016,14927
E0027694,4698484,722811,231042
E0027695,3726885,559487,456745
E0027696,3624107,422834,454397
E0027697,4689442,471228,219352
E0027698,4576774,588138,288784
E0027699,734664,527633,60987
E0027700,530789,86310,200511
E0027701,2091694,281663,38638
E0027702,4004467,314653,404786
E0027703,1971971,161615,405718
E0027704,4637001,245973,38765
E0027705,1477160,649867,334412
E0027706,2429471,92022,245457
E0027707,2157821,220811,302461
E0027708,927187,507971,322702
E0027709,4901535,549272,87138
E0027710,1573722,457872,384219
E0027711,2772672,528653,285635
E0027712,3417470,200338,446944
E0027713,3797481,204224,169101
E0027714,4792870,410202,58602
E0027715,4878197,147932,278341
E0027716,1232136,109642,114915
E0027717,1070882,523294,8962
E0027718,1642972,304254,319743
E0027719,1156843,131543,175320
E0027720,1004820,779405,400751
E0027721,1826932,358995,388021
E0027722,2196366,540986,498916
E0027723,2991097,348966,355220
E0027724,3912351,594769,324085
E0027725,2471086,377195,421618
E0027726,4770833,623992,237007
E0027727,4403988,723517,384084
E0027728,4684308,38673,206827
E0027729,3626646,454565,103911
E0027730,4904852,546085,335334
E0027731,4604343,622301,273924
E0027732,3672301,608958,9461
E0027733,1893921,788280,136727
E0027734,2624738,495630,397180
E0027735,1243575,120847,421525
E0027736,3282694,319969,440062
E0027737,4470036,248123,89419
E0027738,3122131,358169,222071
E0027739,2522482,545036,206828
E0027740,1043186,80545,484311
E0027741,1364668,125465,453953
E0027742,2711490,139587,115040
E0027743,4905415,371854,221901
E0027744,385353,644886,262871
E0027745,4781540,430895,225224
E0027746,990346,269312,9694
E0027747,4672693,650586,241417
E0027748,2415976,139337,431785
E0027749,1181306,347238,112562
E0027750,4198826,16907,449228
E0027751,4341579,528874,272894
E0027752,3940400,431779,346135
E0027753,2531101,55155,395100
E0027754,1908039,769913,103049
E0027755,1584826,506739,114658
E0027756,818625,639857,177645
E0027757,782225,708479,98046
E0027758,4640964,670658,148151
E0027759,3679311,392032,167408
E0027760,970103,131117,376477
E0027761,4050248,278213,283140
E0027762,4126882,544467,161981
E0027763,1103202,171241,376396
E0027764,380618,394877,253134
E0027765,1875226,774537,451968
E0027766,3987439,750824,165641
E0027767,904285,207987,329466
E0027768,3929619,42233,200845
E0027769,4794926,475868,91497
E0027770,317310,240047,443606
E0027771,4284674,597300,243896
E0027772,4207580,333269,292339
E0027773,4911642,134107,236736
E0027774,2803874,767958,369172
E0027775,2685814,19483,306213
E0027776,3703333,581395,294374
E0027777,2772760,569075,234963
E0027778,4771113,728744,412048
E0027779,4376811,121778,413740
E0027780,4934143,273816,81437
E0027781,752817,770231,285956
E0027782,2972583,535572,358875
E0027783,4004623,211842,410630
E0027784,3966559,791400,429046
E0027785,1280251,268454,168208
E0027786,2123172,701679,78069
E0027787,4404637,581982,258971
E0027788,1674266,330673,476983
E0027789,1977504,198666,307096
E0027790,2446743,241568,239968
E0027791,1529441,390259,259389
E0027792,510428,470502,463175
E0027793,3076100,218667,443524
E0027794,4013959,721786,392531
E0027795,1731804,411912,27538
E0027796,1184363,164000,351317
E0027797,3485403,222070,43936
E0027798,3710325,782870,55502
E0027799,2365470,49233,96969
E0027800,1616395,746762,229128
E0027801,1831818,319263,365664
E0027802,2864630,165456,302577
E0027803,2713175,647348,94199
E0027804,1557872,258590,166123
E0027805,3410877,578105,361223
E0027806,645590,567909,373805
E0027807,3406171,696270,138273
E0027808,4877890,394710,161501
E0027809,1453790,29180,415842
E0027810,895612,121222,126296
E0027811,1406462,762036,139782
E0027812,2802693,542336,300918
E0027813,2536987,458741,84455
E0027814,2906599,425845,425694
E0027815,340919,530123,329967
E0027816,3566901,759697,281703
E0027817,722109,260417,156668
E0027818,2534440,202367,209699
E0027819,1613256,210394,211385
E0027820,4493086,252505,164746
E0027821,3363171,313055,283112
E0027822,4622221,784375,166544
E0027823,2221729,568788,354296
E0027824,4385528,693312,92501
E0027825,3072273,796891,498859
E0027826,2701128,618401,364517
E0027827,3346560,408187,465015
E0027828,1997408,359645,43213
E0027829,1326985,404012,328553
